prime,resonance,mod12,gap,nearest_target,distance
409889,0.000000,5,2,78125,331764.0
409891,0.000000,7,6,78125,331766.0
409897,0.000000,1,4,78125,331772.0
409901,0.000000,5,8,78125,331776.0
409909,0.000000,1,24,78125,331784.0
409933,0.000000,1,10,78125,331808.0
409943,0.000000,11,8,78125,331818.0
409951,0.000000,7,10,78125,331826.0
409961,0.000000,5,6,78125,331836.0
409967,0.000000,11,20,78125,331842.0
409987,0.000000,7,6,78125,331862.0
409993,0.000000,1,6,78125,331868.0
409999,0.000000,7,10,78125,331874.0
410009,0.000000,5,20,78125,331884.0
410029,0.000000,1,34,78125,331904.0
410063,0.000000,11,24,78125,331938.0
410087,0.000000,11,6,78125,331962.0
410093,0.000000,5,24,78125,331968.0
410117,0.000000,5,2,78125,331992.0
410119,0.000000,7,22,78125,331994.0
410141,0.000000,5,2,78125,332016.0
410143,0.000000,7,6,78125,332018.0
410149,0.000000,1,22,78125,332024.0
410171,0.000000,11,2,78125,332046.0
410173,0.000000,1,30,78125,332048.0
410203,0.000000,7,28,78125,332078.0
410231,0.000000,11,2,78125,332106.0
410233,0.000000,1,6,78125,332108.0
410239,0.000000,7,4,78125,332114.0
410243,0.000000,11,14,78125,332118.0
410257,0.000000,1,22,78125,332132.0
410279,0.000000,11,2,78125,332154.0
410281,0.000000,1,18,78125,332156.0
410299,0.000000,7,18,78125,332174.0
410317,0.000000,1,6,78125,332192.0
410323,0.000000,7,16,78125,332198.0
410339,0.000000,11,2,78125,332214.0
410341,0.000000,1,12,78125,332216.0
410353,0.000000,1,6,78125,332228.0
410359,0.000000,7,24,78125,332234.0
410383,0.000000,7,4,78125,332258.0
410387,0.000000,11,6,78125,332262.0
410393,0.000000,5,8,78125,332268.0
410401,0.000000,1,10,78125,332276.0
410411,0.000000,11,2,78125,332286.0
410413,0.000000,1,40,78125,332288.0
410453,0.000000,5,8,78125,332328.0
410461,0.000000,1,16,78125,332336.0
410477,0.000000,5,12,78125,332352.0
410489,0.000000,5,2,78125,332364.0
410491,0.000000,7,6,78125,332366.0
410497,0.000000,1,10,78125,332372.0
410507,0.000000,11,6,78125,332382.0
410513,0.000000,5,6,78125,332388.0
410519,0.000000,11,32,78125,332394.0
410551,0.000000,7,10,78125,332426.0
410561,0.000000,5,26,78125,332436.0
410587,0.000000,7,30,78125,332462.0
410617,0.000000,1,4,78125,332492.0
410621,0.000000,5,2,78125,332496.0
410623,0.000000,7,6,78125,332498.0
410629,0.000000,1,22,78125,332504.0
410651,0.000000,11,8,78125,332526.0
410659,0.000000,7,12,78125,332534.0
410671,0.000000,7,16,78125,332546.0
410687,0.000000,11,14,78125,332562.0
410701,0.000000,1,16,78125,332576.0
410717,0.000000,5,14,78125,332592.0
410731,0.000000,7,10,78125,332606.0
410741,0.000000,5,6,78125,332616.0
410747,0.000000,11,2,78125,332622.0
410749,0.000000,1,10,78125,332624.0
410759,0.000000,11,24,78125,332634.0
410783,0.000000,11,6,78125,332658.0
410789,0.000000,5,12,78125,332664.0
410801,0.000000,5,6,78125,332676.0
410807,0.000000,11,12,78125,332682.0
410819,0.000000,11,14,78125,332694.0
410833,0.000000,1,24,78125,332708.0
410857,0.000000,1,42,78125,332732.0
410899,0.000000,7,4,78125,332774.0
410903,0.000000,11,26,78125,332778.0
410929,0.000000,1,24,78125,332804.0
410953,0.000000,1,30,78125,332828.0
410983,0.000000,7,16,78125,332858.0
410999,0.000000,11,2,78125,332874.0
411001,0.000000,1,6,78125,332876.0
411007,0.000000,7,4,78125,332882.0
411011,0.000000,11,2,78125,332886.0
411013,0.000000,1,18,78125,332888.0
411031,0.000000,7,10,78125,332906.0
411041,0.000000,5,8,78125,332916.0
411049,0.000000,1,18,78125,332924.0
411067,0.000000,7,4,78125,332942.0
411071,0.000000,11,12,78125,332946.0
411083,0.000000,11,18,78125,332958.0
411101,0.000000,5,12,78125,332976.0
411113,0.000000,5,6,78125,332988.0
411119,0.000000,11,8,78125,332994.0
411127,0.000000,7,16,78125,333002.0
411143,0.000000,11,14,78125,333018.0
411157,0.000000,1,10,78125,333032.0
411167,0.000000,11,26,78125,333042.0
411193,0.000000,1,4,78125,333068.0
411197,0.000000,5,14,78125,333072.0
411211,0.000000,7,22,78125,333086.0
411233,0.000000,5,8,78125,333108.0
411241,0.000000,1,10,78125,333116.0
411251,0.000000,11,2,78125,333126.0
411253,0.000000,1,6,78125,333128.0
411259,0.000000,7,28,78125,333134.0
411287,0.000000,11,24,78125,333162.0
411311,0.000000,11,26,78125,333186.0
411337,0.000000,1,10,78125,333212.0
411347,0.000000,11,14,78125,333222.0
411361,0.000000,1,10,78125,333236.0
411371,0.000000,11,8,78125,333246.0
411379,0.000000,7,30,78125,333254.0
411409,0.000000,1,12,78125,333284.0
411421,0.000000,1,22,78125,333296.0
411443,0.000000,11,6,78125,333318.0
411449,0.000000,5,20,78125,333324.0
411469,0.000000,1,4,78125,333344.0
411473,0.000000,5,6,78125,333348.0
411479,0.000000,11,12,78125,333354.0
411491,0.000000,11,12,78125,333366.0
411503,0.000000,11,24,78125,333378.0
411527,0.000000,11,2,78125,333402.0
411529,0.000000,1,28,78125,333404.0
411557,0.000000,5,6,78125,333432.0
411563,0.000000,11,6,78125,333438.0
411569,0.000000,5,8,78125,333444.0
411577,0.000000,1,6,78125,333452.0
411583,0.000000,7,6,78125,333458.0
411589,0.000000,1,22,78125,333464.0
411611,0.000000,11,2,78125,333486.0
411613,0.000000,1,4,78125,333488.0
411617,0.000000,5,20,78125,333492.0
411637,0.000000,1,4,78125,333512.0
411641,0.000000,5,26,78125,333516.0
411667,0.000000,7,12,78125,333542.0
411679,0.000000,7,4,78125,333554.0
411683,0.000000,11,20,78125,333558.0
411703,0.000000,7,4,78125,333578.0
411707,0.000000,11,2,78125,333582.0
411709,0.000000,1,12,78125,333584.0
411721,0.000000,1,6,78125,333596.0
411727,0.000000,7,10,78125,333602.0
411737,0.000000,5,2,78125,333612.0
411739,0.000000,7,4,78125,333614.0
411743,0.000000,11,8,78125,333618.0
411751,0.000000,7,28,78125,333626.0
411779,0.000000,11,20,78125,333654.0
411799,0.000000,7,10,78125,333674.0
411809,0.000000,5,12,78125,333684.0
411821,0.000000,5,2,78125,333696.0
411823,0.000000,7,10,78125,333698.0
411833,0.000000,5,8,78125,333708.0
411841,0.000000,1,42,78125,333716.0
411883,0.000000,7,36,78125,333758.0
411919,0.000000,7,4,78125,333794.0
411923,0.000000,11,14,78125,333798.0
411937,0.000000,1,4,78125,333812.0
411941,0.000000,5,6,78125,333816.0
411947,0.000000,11,20,78125,333822.0
411967,0.000000,7,24,78125,333842.0
411991,0.000000,7,10,78125,333866.0
412001,0.000000,5,6,78125,333876.0
412007,0.000000,11,12,78125,333882.0
412019,0.000000,11,12,78125,333894.0
412031,0.000000,11,2,78125,333906.0
412033,0.000000,1,4,78125,333908.0
412037,0.000000,5,2,78125,333912.0
412039,0.000000,7,12,78125,333914.0
412051,0.000000,7,16,78125,333926.0
412067,0.000000,11,6,78125,333942.0
412073,0.000000,5,8,78125,333948.0
412081,0.000000,1,18,78125,333956.0
412099,0.000000,7,10,78125,333974.0
412109,0.000000,5,14,78125,333984.0
412123,0.000000,7,4,78125,333998.0
412127,0.000000,11,6,78125,334002.0
412133,0.000000,5,14,78125,334008.0
412147,0.000000,7,10,78125,334022.0
412157,0.000000,5,14,78125,334032.0
412171,0.000000,7,16,78125,334046.0
412187,0.000000,11,2,78125,334062.0
412189,0.000000,1,4,78125,334064.0
412193,0.000000,5,8,78125,334068.0
412201,0.000000,1,10,78125,334076.0
412211,0.000000,11,2,78125,334086.0
412213,0.000000,1,6,78125,334088.0
412219,0.000000,7,30,78125,334094.0
412249,0.000000,1,4,78125,334124.0
412253,0.000000,5,20,78125,334128.0
412273,0.000000,1,4,78125,334148.0
412277,0.000000,5,12,78125,334152.0
412289,0.000000,5,14,78125,334164.0
412303,0.000000,7,30,78125,334178.0
412333,0.000000,1,6,78125,334208.0
412339,0.000000,7,4,78125,334214.0
412343,0.000000,11,44,78125,334218.0
412387,0.000000,7,10,78125,334262.0
412397,0.000000,5,14,78125,334272.0
412411,0.000000,7,46,78125,334286.0
412457,0.000000,5,6,78125,334332.0
412463,0.000000,11,18,78125,334338.0
412481,0.000000,5,6,78125,334356.0
412487,0.000000,11,6,78125,334362.0
412493,0.000000,5,44,78125,334368.0
412537,0.000000,1,24,78125,334412.0
412561,0.000000,1,6,78125,334436.0
412567,0.000000,7,4,78125,334442.0
412571,0.000000,11,18,78125,334446.0
412589,0.000000,5,2,78125,334464.0
412591,0.000000,7,12,78125,334466.0
412603,0.000000,7,6,78125,334478.0
412609,0.000000,1,10,78125,334484.0
412619,0.000000,11,8,78125,334494.0
412627,0.000000,7,10,78125,334502.0
412637,0.000000,5,2,78125,334512.0
412639,0.000000,7,12,78125,334514.0
412651,0.000000,7,12,78125,334526.0
412663,0.000000,7,4,78125,334538.0
412667,0.000000,11,50,78125,334542.0
412717,0.000000,1,22,78125,334592.0
412739,0.000000,11,32,78125,334614.0
412771,0.000000,7,22,78125,334646.0
412793,0.000000,5,14,78125,334668.0
412807,0.000000,7,24,78125,334682.0
412831,0.000000,7,18,78125,334706.0
412849,0.000000,1,10,78125,334724.0
412859,0.000000,11,32,78125,334734.0
412891,0.000000,7,10,78125,334766.0
412901,0.000000,5,2,78125,334776.0
412903,0.000000,7,36,78125,334778.0
412939,0.000000,7,4,78125,334814.0
412943,0.000000,11,6,78125,334818.0
412949,0.000000,5,18,78125,334824.0
412967,0.000000,11,20,78125,334842.0
412987,0.000000,7,22,78125,334862.0
413009,0.000000,5,18,78125,334884.0
413027,0.000000,11,6,78125,334902.0
413033,0.000000,5,20,78125,334908.0
413053,0.000000,1,16,78125,334928.0
413069,0.000000,5,2,78125,334944.0
413071,0.000000,7,10,78125,334946.0
413081,0.000000,5,6,78125,334956.0
413087,0.000000,11,2,78125,334962.0
413089,0.000000,1,4,78125,334964.0
413093,0.000000,5,18,78125,334968.0
413111,0.000000,11,2,78125,334986.0
413113,0.000000,1,16,78125,334988.0
413129,0.000000,5,12,78125,335004.0
413141,0.000000,5,2,78125,335016.0
413143,0.000000,7,16,78125,335018.0
413159,0.000000,11,8,78125,335034.0
413167,0.000000,7,16,78125,335042.0
413183,0.000000,11,14,78125,335058.0
413197,0.000000,1,4,78125,335072.0
413201,0.000000,5,6,78125,335076.0
413207,0.000000,11,26,78125,335082.0
413233,0.000000,1,10,78125,335108.0
413243,0.000000,11,8,78125,335118.0
413251,0.000000,7,12,78125,335126.0
413263,0.000000,7,4,78125,335138.0
413267,0.000000,11,26,78125,335142.0
413293,0.000000,1,6,78125,335168.0
413299,0.000000,7,54,78125,335174.0
413353,0.000000,1,58,78125,335228.0
413411,0.000000,11,6,78125,335286.0
413417,0.000000,5,12,78125,335292.0
413429,0.000000,5,14,78125,335304.0
413443,0.000000,7,18,78125,335318.0
413461,0.000000,1,16,78125,335336.0
413477,0.000000,5,44,78125,335352.0
413521,0.000000,1,6,78125,335396.0
413527,0.000000,7,6,78125,335402.0
413533,0.000000,1,4,78125,335408.0
413537,0.000000,5,14,78125,335412.0
413551,0.000000,7,6,78125,335426.0
413557,0.000000,1,22,78125,335432.0
413579,0.000000,11,8,78125,335454.0
413587,0.000000,7,10,78125,335462.0
413597,0.000000,5,32,78125,335472.0
413629,0.000000,1,24,78125,335504.0
413653,0.000000,1,28,78125,335528.0
413681,0.000000,5,2,78125,335556.0
413683,0.000000,7,6,78125,335558.0
413689,0.000000,1,22,78125,335564.0
413711,0.000000,11,2,78125,335586.0
413713,0.000000,1,6,78125,335588.0
413719,0.000000,7,18,78125,335594.0
413737,0.000000,1,16,78125,335612.0
413753,0.000000,5,6,78125,335628.0
413759,0.000000,11,20,78125,335634.0
413779,0.000000,7,4,78125,335654.0
413783,0.000000,11,24,78125,335658.0
413807,0.000000,11,20,78125,335682.0
413827,0.000000,7,22,78125,335702.0
413849,0.000000,5,14,78125,335724.0
413863,0.000000,7,4,78125,335738.0
413867,0.000000,11,2,78125,335742.0
413869,0.000000,1,10,78125,335744.0
413879,0.000000,11,8,78125,335754.0
413887,0.000000,7,24,78125,335762.0
413911,0.000000,7,12,78125,335786.0
413923,0.000000,7,28,78125,335798.0
413951,0.000000,11,30,78125,335826.0
413981,0.000000,5,32,78125,335856.0
414013,0.000000,1,4,78125,335888.0
414017,0.000000,5,2,78125,335892.0
414019,0.000000,7,12,78125,335894.0
414031,0.000000,7,18,78125,335906.0
414049,0.000000,1,4,78125,335924.0
414053,0.000000,5,8,78125,335928.0
414061,0.000000,1,16,78125,335936.0
414077,0.000000,5,6,78125,335952.0
414083,0.000000,11,14,78125,335958.0
414097,0.000000,1,4,78125,335972.0
414101,0.000000,5,6,78125,335976.0
414107,0.000000,11,2,78125,335982.0
414109,0.000000,1,22,78125,335984.0
414131,0.000000,11,26,78125,336006.0
414157,0.000000,1,22,78125,336032.0
414179,0.000000,11,20,78125,336054.0
414199,0.000000,7,4,78125,336074.0
414203,0.000000,11,6,78125,336078.0
414209,0.000000,5,8,78125,336084.0
414217,0.000000,1,4,78125,336092.0
414221,0.000000,5,20,78125,336096.0
414241,0.000000,1,18,78125,336116.0
414259,0.000000,7,10,78125,336134.0
414269,0.000000,5,8,78125,336144.0
414277,0.000000,1,6,78125,336152.0
414283,0.000000,7,28,78125,336158.0
414311,0.000000,11,2,78125,336186.0
414313,0.000000,1,16,78125,336188.0
414329,0.000000,5,2,78125,336204.0
414331,0.000000,7,16,78125,336206.0
414347,0.000000,11,14,78125,336222.0
414361,0.000000,1,6,78125,336236.0
414367,0.000000,7,16,78125,336242.0
414383,0.000000,11,6,78125,336258.0
414389,0.000000,5,8,78125,336264.0
414397,0.000000,1,16,78125,336272.0
414413,0.000000,5,18,78125,336288.0
414431,0.000000,11,2,78125,336306.0
414433,0.000000,1,18,78125,336308.0
414451,0.000000,7,6,78125,336326.0
414457,0.000000,1,4,78125,336332.0
414461,0.000000,5,6,78125,336336.0
414467,0.000000,11,20,78125,336342.0
414487,0.000000,7,16,78125,336362.0
414503,0.000000,11,18,78125,336378.0
414521,0.000000,5,18,78125,336396.0
414539,0.000000,11,14,78125,336414.0
414553,0.000000,1,6,78125,336428.0
414559,0.000000,7,12,78125,336434.0
414571,0.000000,7,6,78125,336446.0
414577,0.000000,1,30,78125,336452.0
414607,0.000000,7,4,78125,336482.0
414611,0.000000,11,18,78125,336486.0
414629,0.000000,5,12,78125,336504.0
414641,0.000000,5,2,78125,336516.0
414643,0.000000,7,10,78125,336518.0
414653,0.000000,5,24,78125,336528.0
414677,0.000000,5,2,78125,336552.0
414679,0.000000,7,4,78125,336554.0
414683,0.000000,11,8,78125,336558.0
414691,0.000000,7,6,78125,336566.0
414697,0.000000,1,6,78125,336572.0
414703,0.000000,7,4,78125,336578.0
414707,0.000000,11,2,78125,336582.0
414709,0.000000,1,12,78125,336584.0
414721,0.000000,1,10,78125,336596.0
414731,0.000000,11,6,78125,336606.0
414737,0.000000,5,26,78125,336612.0
414763,0.000000,7,4,78125,336638.0
414767,0.000000,11,2,78125,336642.0
414769,0.000000,1,4,78125,336644.0
414773,0.000000,5,6,78125,336648.0
414779,0.000000,11,14,78125,336654.0
414793,0.000000,1,10,78125,336668.0
414803,0.000000,11,6,78125,336678.0
414809,0.000000,5,24,78125,336684.0
414833,0.000000,5,24,78125,336708.0
414857,0.000000,5,14,78125,336732.0
414871,0.000000,7,18,78125,336746.0
414889,0.000000,1,4,78125,336764.0
414893,0.000000,5,6,78125,336768.0
414899,0.000000,11,14,78125,336774.0
414913,0.000000,1,10,78125,336788.0
414923,0.000000,11,6,78125,336798.0
414929,0.000000,5,20,78125,336804.0
414949,0.000000,1,10,78125,336824.0
414959,0.000000,11,12,78125,336834.0
414971,0.000000,11,6,78125,336846.0
414977,0.000000,5,14,78125,336852.0
414991,0.000000,7,22,78125,336866.0
415013,0.000000,5,18,78125,336888.0
415031,0.000000,11,8,78125,336906.0
415039,0.000000,7,22,78125,336914.0
415061,0.000000,5,8,78125,336936.0
415069,0.000000,1,4,78125,336944.0
415073,0.000000,5,14,78125,336948.0
415087,0.000000,7,10,78125,336962.0
415097,0.000000,5,12,78125,336972.0
415109,0.000000,5,2,78125,336984.0
415111,0.000000,7,22,78125,336986.0
415133,0.000000,5,8,78125,337008.0
415141,0.000000,1,6,78125,337016.0
415147,0.000000,7,6,78125,337022.0
415153,0.000000,1,6,78125,337028.0
415159,0.000000,7,12,78125,337034.0
415171,0.000000,7,16,78125,337046.0
415187,0.000000,11,2,78125,337062.0
415189,0.000000,1,12,78125,337064.0
415201,0.000000,1,12,78125,337076.0
415213,0.000000,1,18,78125,337088.0
415231,0.000000,7,22,78125,337106.0
415253,0.000000,5,18,78125,337128.0
415271,0.000000,11,2,78125,337146.0
415273,0.000000,1,46,78125,337148.0
415319,0.000000,11,24,78125,337194.0
415343,0.000000,11,36,78125,337218.0
415379,0.000000,11,2,78125,337254.0
415381,0.000000,1,10,78125,337256.0
415391,0.000000,11,18,78125,337266.0
415409,0.000000,5,18,78125,337284.0
415427,0.000000,11,20,78125,337302.0
415447,0.000000,7,22,78125,337322.0
415469,0.000000,5,8,78125,337344.0
415477,0.000000,1,12,78125,337352.0
415489,0.000000,1,18,78125,337364.0
415507,0.000000,7,10,78125,337382.0
415517,0.000000,5,6,78125,337392.0
415523,0.000000,11,20,78125,337398.0
415543,0.000000,7,10,78125,337418.0
415553,0.000000,5,6,78125,337428.0
415559,0.000000,11,8,78125,337434.0
415567,0.000000,7,10,78125,337442.0
415577,0.000000,5,26,78125,337452.0
415603,0.000000,7,4,78125,337478.0
415607,0.000000,11,2,78125,337482.0
415609,0.000000,1,18,78125,337484.0
415627,0.000000,7,4,78125,337502.0
415631,0.000000,11,12,78125,337506.0
415643,0.000000,11,8,78125,337518.0
415651,0.000000,7,10,78125,337526.0
415661,0.000000,5,8,78125,337536.0
415669,0.000000,1,4,78125,337544.0
415673,0.000000,5,14,78125,337548.0
415687,0.000000,7,4,78125,337562.0
415691,0.000000,11,6,78125,337566.0
415697,0.000000,5,20,78125,337572.0
415717,0.000000,1,4,78125,337592.0
415721,0.000000,5,8,78125,337596.0
415729,0.000000,1,30,78125,337604.0
415759,0.000000,7,24,78125,337634.0
415783,0.000000,7,4,78125,337658.0
415787,0.000000,11,12,78125,337662.0
415799,0.000000,11,2,78125,337674.0
415801,0.000000,1,18,78125,337676.0
415819,0.000000,7,4,78125,337694.0
415823,0.000000,11,38,78125,337698.0
415861,0.000000,1,12,78125,337736.0
415873,0.000000,1,6,78125,337748.0
415879,0.000000,7,22,78125,337754.0
415901,0.000000,5,30,78125,337776.0
415931,0.000000,11,6,78125,337806.0
415937,0.000000,5,12,78125,337812.0
415949,0.000000,5,2,78125,337824.0
415951,0.000000,7,6,78125,337826.0
415957,0.000000,1,6,78125,337832.0
415963,0.000000,7,6,78125,337838.0
415969,0.000000,1,10,78125,337844.0
415979,0.000000,11,14,78125,337854.0
415993,0.000000,1,6,78125,337868.0
415999,0.000000,7,12,78125,337874.0
416011,0.000000,7,12,78125,337886.0
416023,0.000000,7,48,78125,337898.0
416071,0.000000,7,6,78125,337946.0
416077,0.000000,1,12,78125,337952.0
416089,0.000000,1,18,78125,337964.0
416107,0.000000,7,40,78125,337982.0
416147,0.000000,11,2,78125,338022.0
416149,0.000000,1,4,78125,338024.0
416153,0.000000,5,6,78125,338028.0
416159,0.000000,11,8,78125,338034.0
416167,0.000000,7,34,78125,338042.0
416201,0.000000,5,18,78125,338076.0
416219,0.000000,11,20,78125,338094.0
416239,0.000000,7,4,78125,338114.0
416243,0.000000,11,6,78125,338118.0
416249,0.000000,5,8,78125,338124.0
416257,0.000000,1,6,78125,338132.0
416263,0.000000,7,18,78125,338138.0
416281,0.000000,1,10,78125,338156.0
416291,0.000000,11,42,78125,338166.0
416333,0.000000,5,26,78125,338208.0
416359,0.000000,7,28,78125,338234.0
416387,0.000000,11,2,78125,338262.0
416389,0.000000,1,4,78125,338264.0
416393,0.000000,5,6,78125,338268.0
416399,0.000000,11,2,78125,338274.0
416401,0.000000,1,6,78125,338276.0
416407,0.000000,7,6,78125,338282.0
416413,0.000000,1,4,78125,338288.0
416417,0.000000,5,2,78125,338292.0
416419,0.000000,7,22,78125,338294.0
416441,0.000000,5,2,78125,338316.0
416443,0.000000,7,16,78125,338318.0
416459,0.000000,11,14,78125,338334.0
416473,0.000000,1,4,78125,338348.0
416477,0.000000,5,14,78125,338352.0
416491,0.000000,7,6,78125,338366.0
416497,0.000000,1,4,78125,338372.0
416501,0.000000,5,2,78125,338376.0
416503,0.000000,7,10,78125,338378.0
416513,0.000000,5,18,78125,338388.0
416531,0.000000,11,12,78125,338406.0
416543,0.000000,11,30,78125,338418.0
416573,0.000000,5,6,78125,338448.0
416579,0.000000,11,14,78125,338454.0
416593,0.000000,1,28,78125,338468.0
416621,0.000000,5,2,78125,338496.0
416623,0.000000,7,6,78125,338498.0
416629,0.000000,1,30,78125,338504.0
416659,0.000000,7,18,78125,338534.0
416677,0.000000,1,16,78125,338552.0
416693,0.000000,5,26,78125,338568.0
416719,0.000000,7,42,78125,338594.0
416761,0.000000,1,36,78125,338636.0
416797,0.000000,1,24,78125,338672.0
416821,0.000000,1,12,78125,338696.0
416833,0.000000,1,6,78125,338708.0
416839,0.000000,7,10,78125,338714.0
416849,0.000000,5,2,78125,338724.0
416851,0.000000,7,22,78125,338726.0
416873,0.000000,5,8,78125,338748.0
416881,0.000000,1,6,78125,338756.0
416887,0.000000,7,60,78125,338762.0
416947,0.000000,7,10,78125,338822.0
416957,0.000000,5,6,78125,338832.0
416963,0.000000,11,26,78125,338838.0
416989,0.000000,1,18,78125,338864.0
417007,0.000000,7,10,78125,338882.0
417017,0.000000,5,2,78125,338892.0
417019,0.000000,7,4,78125,338894.0
417023,0.000000,11,14,78125,338898.0
417037,0.000000,1,52,78125,338912.0
417089,0.000000,5,8,78125,338964.0
417097,0.000000,1,16,78125,338972.0
417113,0.000000,5,6,78125,338988.0
417119,0.000000,11,8,78125,338994.0
417127,0.000000,7,6,78125,339002.0
417133,0.000000,1,28,78125,339008.0
417161,0.000000,5,8,78125,339036.0
