iteration,original,freq5,freq7,freq11,freq13,freq17,freq19,freq23,freq29,freq31
174,1270360728.600000,504521083.708753,-803592291.778577,-339061805.617823,931498795.877137,167134195.074263,-1041634959.019787,7981859.345986,-182945642.649337,-1200571016.758373
175,1270360728.600000,486146003.962464,-825033295.864581,-296559822.516281,965989876.491442,99671354.014121,-1083160580.422489,99671354.014123,-296559822.516282,-1235260560.545117
176,1270360728.600000,467650974.964056,-846075321.170023,-253703716.354975,998869945.538828,31924286.357184,-1120828125.251294,190840688.849809,-407714157.994202,-1258243298.398192
177,1270360728.600000,449040560.085188,-866708191.958193,-210544661.751270,1030084167.898505,-35913817.800222,-1154503426.629268,281014073.929233,-515486668.599966,-1269301418.415835
178,1270360728.600000,430319351.167257,-886921930.355872,-167134195.074265,1059580486.634375,-103649508.758647,-1184066537.529425,369720916.940914,-618983424.726875,-1268330120.631807
179,1270360728.600000,411491967.388432,-906706761.178549,-123524152.905041,1087309709.812007,-171089628.863987,-1209412158.010395,456498279.089099,-717345962.431025,-1255338610.225182
180,1270360728.600000,392563054.123940,-926053116.657606,-79766610.138432,1113225592.537570,-238041863.323148,-1230450010.281058,540893291.055397,-809758404.044264,-1230450010.281059
181,1270360728.600000,373537281.799891,-944951641.067214,-35913817.800220,1137284914.081887,-304315288.616161,-1247105160.258254,622465516.410324,-895454225.551136,-1193900194.929005
182,1270360728.600000,354419344.740915,-963393195.248672,7981859.345986,1159447549.961005,-369720916.940914,-1259318284.472198,700789250.140713,-973722614.597132,-1146035553.917794
183,1270360728.600000,335213960.011916,-981368861.030029,51868005.327685,1179676538.853045,-434072235.137894,-1267045881.368944,775455740.297550,-1043914366.391121,-1087309709.812008
184,1270360728.600000,315925866.254197,-998869945.538827,95692215.553575,1197938144.239764,-497185736.558162,-1270260426.257233,846075321.170022,-1105447268.597863,-1018279218.922271
185,1270360728.600000,296559822.516280,-1015887985.405902,139402159.390039,1214201910.669998,-558881444.357840,-1268950469.347851,912279446.853265,-1157810930.555030,-939598296.712245
186,1270360728.600000,277120607.079677,-1032414750.858193,182945642.649334,1228440714.551171,-618983424.726875,-1263120676.536288,973722614.597131,-1200571016.758373,-852012617.670699
187,1270360728.600000,257613016.279922,-1048442249.698585,226270669.914842,1240630809.384166,-677320288.588538,-1252791812.783420,1030084167.898503,-1233372849.499934,-756352248.408572
188,1270360728.600000,238041863.323147,-1063962731.170865,269325506.628961,1250751865.366096,-733725680.338985,-1238000668.153435,1081069969.927283,-1255944350.776917,-653523780.955317
189,1270360728.600000,218411977.098493,-1078968689.707922,312058740.869519,1258787003.294960,-788038752.233175,-1218799926.772429,1126413938.552822,-1268098299.069240,-544501740.808949
190,1270360728.600000,198728200.986659,-1093452868.561371,354419344.740914,1264722822.719616,-840104623.064381,-1195257979.174418,1165879434.959922,-1269733882.266690,-430319351.167257
191,1270360728.600000,178995391.664865,-1107408263.310849,396356735.306695,1268549424.288128,-889774819.829282,-1167458678.703196,1199260498.607548,-1260837533.864821,-312058740.869520
192,1270360728.600000,159218417.908544,-1120828125.251295,437820834.990812,1270260426.257233,-936907701.119189,-1135501042.837662,1226382922.085300,-1241483045.493645,-190840688.849811
193,1270360728.600000,139402159.390040,-1133705964.656562,478762131.375412,1269852975.135364,-981368861.030029,-1099498900.504495,1247105160.258254,-1211830954.845752,-67814002.295841
194,1270360728.600000,119551505.474625,-1146035553.917793,519131736.323784,1267327750.441518,-1023031512.439306,-1059580486.634375,1261319068.955574,-1172127214.080758,55855370.821455
195,1270360728.600000,99671354.014122,-1157810930.555031,558881444.357839,1262688963.571994,-1061776848.557040,-1015887985.405902,1268950469.347851,-1122701149.751110,178995391.664861
196,1270360728.600000,79766610.138432,-1169026400.100631,597963790.220436,1255944350.776917,-1097494381.719693,-968577023.804117,1269959535.067833,-1063962731.170864,300439038.172227
197,1270360728.600000,59842185.045262,-1179676538.853045,636332105.553798,1247105160.258254,-1130082258.460969,-917816117.297492,1264341000.054263,-996399169.885194,419035365.152750
198,1270360728.600000,39902994.788370,-1189756196.499681,673940574.626350,1236186133.410829,-1159447549.961005,-863786069.607846,1252124186.034133,-920570878.446687,533660412.019681
199,1270360728.600000,19953959.064596,-1199260498.607549,710744289.041442,1223205480.237646,-1185506517.045695,-806679328.711073,1233372849.499934,-837106822.018729,643227854.784667
200,1270360728.600000,0.000000,-1208184848.980489,746699301.362600,1208184848.980489,-1208184848.980490,-746699301.362603,1208184848.980489,-746699301.362601,746699301.362601
201,1270360728.600000,-19953959.064596,-1216524931.881856,781762677.591321,1191149290.016475,-1227417875.377687,-684059628.589066,1176691634.341808,-650098210.481210,843094132.616559
202,1270360728.600000,-39902994.788370,-1224276714.121568,815892548.434688,1172127214.080757,-1243150750.612954,-618983424.726877,1139057560.783152,-548104816.550139,931498795.877135
203,1270360728.600000,-59842185.045262,-1231436447.006525,849048159.301638,1151150344.885046,-1255338610.225182,-551702482.718069,1095479031.108418,-441565113.728847,1011075462.859774
204,1270360728.600000,-79766610.138432,-1238000668.153436,881189918.968153,1128253666.210991,-1263946698.853676,-482456448.494125,1046183470.749101,-331362805.979552,1081069969.927282
205,1270360728.600000,-99671354.014122,-1243966203.163206,912279446.853264,1103475363.566622,-1268950469.347851,-411491967.388433,991428140.887916,-218411977.098491,1140818965.446147
206,1270360728.600000,-119551505.474625,-1249330167.156044,942279618.849440,1076856760.503190,-1270335652.766820,-339061805.617823,931498795.877137,-103649508.758642,1189756196.499681
207,1270360728.600000,-139402159.390040,-1254089966.166560,971154611.652596,1048442249.698583,-1268098299.069240,-265423949.962299,866708191.958194,11972690.546722,1227417875.377687
208,1270360728.600000,-159218417.908544,-1258243298.398192,998869945.538827,1018279218.922271,-1262244788.377399,-190840688.849809,797394455.065181,127495581.201936,1253447074.983286
209,1270360728.600000,-178995391.664865,-1261788155.336330,1025392525.536752,986417972.005230,-1252791812.783419,-115577678.119117,723919316.230305,241960947.316624,1267597111.500836
210,1270360728.600000,-198728200.986659,-1264722822.719616,1050690680.946338,952911644.946675,-1239766328.749460,-39902994.788370,646666223.800218,354419344.740915,1269733882.266691
211,1270360728.600000,-218411977.098493,-1267045881.368944,1074734203.156977,917816117.297492,-1223205480.237646,35913817.800217,566038342.315147,463937976.322601,1259837136.686376
212,1270360728.600000,-238041863.323147,-1268756207.873767,1097494381.719692,881189918.968152,-1203156492.788948,111602710.058584,482456448.494125,569608429.084148,1238000668.153436
213,1270360728.600000,-257613016.279922,-1269852975.135364,1118944038.630379,843094132.616559,-1179676538.853044,186894088.034168,396356735.306697,670554209.142777,1204431425.151093
214,1270360728.600000,-277120607.079677,-1270335652.766820,1139057560.783151,803592291.778577,-1152832574.753204,261519773.668403,308188535.591054,765938011.874536,1159447549.961006
215,1270360728.600000,-296559822.516280,-1270204007.349517,1157810930.555031,762750274.911165,-1122701149.751110,335213960.011915,218411977.098496,854968667.019192,1103475363.566622
216,1270360728.600000,-315925866.254197,-1269458102.546009,1175181754.485475,720636195.524823,-1089368187.756089,407714157.994200,127495581.201936,936907701.119185,1037045325.325861
217,1270360728.600000,-335213960.011916,-1268098299.069240,1191149290.016475,677320288.588537,-1052928742.301253,478762131.375412,35913817.800219,1011075462.859774,960787005.704004
218,1270360728.600000,-354419344.740915,-1266125254.508105,1205694470.261322,632874793.396741,-1013486725.485247,548104816.550137,-55855370.821452,1076856760.503191,875423119.711275
219,1270360728.600000,-373537281.799890,-1263539923.009446,1218799926.772428,587373833.093578,-971154611.652596,615495223.926916,-147333064.252605,1133705964.656563,781762677.591321
220,1270360728.600000,-392563054.123940,-1260343554.816631,1230450010.281059,540893291.055397,-926053116.657605,680693317.672920,-238041863.323146,1181151534.048147,680693317.672925
221,1270360728.600000,-411491967.388432,-1256537695.664956,1240630809.384165,493510684.337692,-878310853.626480,743466870.690261,-327508381.530073,1218799926.772430,573172894.047910
222,1270360728.600000,-430319351.167257,-1252124186.034133,1249330167.156043,445305034.397472,-828063966.199275,803592291.778575,-415265715.523072,1246338864.561866,460220398.800617
223,1270360728.600000,-449040560.085188,-1247105160.258254,1256537695.664956,396356735.306697,-775455740.297549,860855422.037713,-500855881.756130,1263539923.009445,342906304.820595
224,1270360728.600000,-467650974.964057,-1241483045.493645,1262244788.377398,346747419.676568,-720636195.524821,915052297.673755,-583832206.588998,1270260426.257233,222342420.721632
225,1270360728.600000,-486146003.962464,-1235260560.545116,1266444630.435186,296559822.516280,-663761657.365005,965989876.491441,-663761657.365006,1266444630.435186,99671354.014123
226,1270360728.600000,-504521083.708753,-1228440714.551171,1269132206.793099,245877643.253231,-604994311.398756,1013486725.485247,-740227102.300053,1252124186.034132,-23944317.609838
227,1270360728.600000,-522771680.426948,-1221026805.528812,1270304308.207366,194785406.144894,-544501740.808947,1057373667.080077,-812829487.388919,1227417875.377686,-147333064.252603
228,1270360728.600000,-540893291.055398,-1213022418.778653,1269959535.067833,143368319.315039,-482456448.494125,1097494381.719692,-881189918.968155,1192530627.370664,-269325506.628963
229,1270360728.600000,-558881444.357840,-1204431425.151094,1268098299.069240,91712132.649492,-419035365.152748,1133705964.656562,-944951641.067214,1147751817.696295,-388765498.502324
230,1270360728.600000,-576731702.026609,-1195257979.174418,1264722822.719616,39902994.788370,-354419344.740915,1165879434.959922,-1003781897.228521,1093452868.561370,-504521083.708752
231,1270360728.600000,-594439659.777725,-1185506517.045695,1259837136.686376,-11972690.546722,-288792648.742397,1193900194.929004,-1057373667.080078,1030084167.898504,-615495223.926914
232,1270360728.600000,-612000948.437582,-1175181754.485475,1253447074.983286,-63828408.650865,-222342420.721632,1217668438.275089,-1105447268.597861,958171333.579473,-720636195.524824
233,1270360728.600000,-629411235.020979,-1164288684.457312,1245560268.004050,-115577678.119115,-155258152.658069,1237099505.618474,-1147751817.696295,878310853.626482,-818947556.950390
234,1270360728.600000,-646666223.800218,-1152832574.753205,1236186133.410829,-167134195.074265,-87731144.583686,1252124186.034133,-1184066537.529425,791165138.584053,-909497592.202935
235,1270360728.600000,-663761657.365007,-1140818965.446148,1225335864.888584,-218411977.098496,-19953959.064595,1262688963.571994,-1214201910.669997,697457027.090129,-991428140.887915
236,1270360728.600000,-680693317.672922,-1128253666.210991,1213022418.778653,-269325506.628963,47880127.917647,1268756207.873767,-1238000668.153436,597963790.220435,-1063962731.170864
237,1270360728.600000,-697457027.090132,-1115142753.514942,1199260498.607549,-319789873.578120,115577678.119117,1270304308.207366,-1255338610.225182,493510684.337692,-1126413938.552821
238,1270360728.600000,-714048649.422182,-1101492567.679034,1184066537.529425,-369720916.940914,182945642.649337,1267327750.441518,-1266125254.508106,384964105.922191,-1178189900.726759
239,1270360728.600000,-730464090.934526,-1087309709.812007,1167458678.703195,-419035365.152748,249791912.476769,1259837136.686376,-1270304308.207366,273224405.161605,-1218799926.772427
240,1270360728.600000,-746699301.362601,-1072601038.618066,1149456753.627724,-467650974.964059,315925866.254197,1247859147.530188,-1267853961.888413,159218417.908543,-1247859147.530188
241,1270360728.600000,-762750274.911167,-1057373667.080077,1130082258.460969,-515486668.599966,381158913.901744,1231436447.006525,-1258787003.294960,43891777.950071,-1265092163.081297
242,1270360728.600000,-778613051.242675,-1041634959.019788,1109358328.351356,-562462668.976228,445305034.397474,1210627530.630563,-1243150750.612954,-71798926.643989,-1270335652.766820
243,1270360728.600000,-794283716.454426,-1025392525.536753,1087309709.812007,-608500632.745963,508181306.241962,1185506517.045695,-1221026805.528812,-186894088.034175,-1263539923.009446
244,1270360728.600000,-809758404.044265,-1008654221.327668,1063962731.170865,-653523780.955319,569608429.084146,1156162884.022602,-1192530627.370665,-300439038.172232,-1244769378.269243
245,1270360728.600000,-825033295.864581,-991428140.887916,1039345271.131938,-697457027.090133,629411235.020981,1122701149.751110,-1157810930.555032,-411491967.388431,-1214201910.669999
246,1270360728.600000,-840104623.064380,-973722614.597131,1013486725.485249,-740227102.300058,687419188.112844,1085240500.560053,-1117048908.483539,-519131736.323783,-1172127214.080758
247,1270360728.600000,-854968667.019193,-955546204.690710,986417972.005231,-781762677.591321,743466870.690262,1043914366.391120,-1070457287.939933,-622465516.410328,-1118944038.630378
